FullDate, Year, Month, DATE, Acrodictys, Agrocybe, Algae, Alternaria, Arthimium, Ascomycetes, Asperisporium, Basidiomycetes, Beltrania, Botrytis, Cercospora, Cladosporium, Curvularia, *D. conidia/hyphae, Dendryphiella, Drechslera/Helmintho., Dichotomophthora, Diplococcum, Epicoccum, Fusariella, Ganoderma, Helicomina, Microsporum, Misc. Fungus (Hyaline), Monodictys, Myxomycete/Smut, Nigrospora, Penicillium/Aspergillus, Periconia, Pestalotiopsis, Pithomyces, Powdery Mildew, Pseudocercospora, Puccinia, Rust, Spegazinia, Stemphyllium, Tetrapola, Tilletia, Torula
7/21/2016,2016,7,21, NA, NA, NA,6, NA,3108, NA,530, NA, NA,102,2002,86, NA, NA,43, NA, NA, NA, NA, NA, NA, NA, NA, NA,24,16,70,12, NA,4, NA, NA, NA, NA,2, NA,2, NA, NA
7/22/2016,2016,7,22, NA, NA, NA,40, NA,502, NA,315, NA, NA,20,1247,405, NA, NA,36, NA, NA, NA, NA, NA, NA, NA, NA, NA,166,22,81, NA, NA,8, NA, NA, NA,6,4, NA,2, NA, NA
7/25/2016,2016,7,25, NA, NA, NA,20, NA,960, NA,410, NA, NA,12,1372,120, NA, NA,10, NA, NA,4, NA, NA, NA, NA, NA, NA,82,32,68, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
7/26/2016,2016,7,26, NA, NA, NA, NA, NA,3100, NA,544, NA, NA,58,1980,60, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,24,40,16, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA
7/27/2016,2016,7,27, NA, NA,24, NA, NA,3220, NA,428, NA, NA,72,1170,44, NA, NA, NA, NA, NA,12, NA, NA, NA, NA, NA, NA,92,16,54, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
7/28/2016,2016,7,28, NA, NA, NA,32, NA,1638, NA,216, NA, NA,129,3180,54, NA, NA,16, NA, NA,4, NA, NA, NA, NA, NA, NA,20, NA,60,72, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
7/29/2016,2016,7,29, NA, NA, NA,28, NA,4312, NA,718, NA, NA,152,2236,144, NA, NA,40, NA, NA,16, NA, NA, NA, NA, NA, NA,108,10,150,92, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA
6/1/2016,2016,6,1, NA, NA, NA,42, NA,1071, NA,787, NA, NA,20,1597,56, NA, NA,58, NA, NA,4, NA, NA, NA, NA, NA, NA,186,8,42,4, NA,6, NA, NA, NA,8, NA, NA, NA, NA, NA
6/2/2016,2016,6,2, NA, NA,8,10, NA,4722, NA,364, NA, NA,16,445,18, NA, NA,56, NA, NA,4, NA, NA, NA, NA, NA, NA,210,20,36,2, NA, NA, NA, NA, NA,26, NA, NA,2, NA, NA
6/3/2016,2016,6,3, NA, NA, NA, NA, NA,8873, NA,666, NA, NA,8,321, NA, NA, NA,26, NA, NA, NA, NA, NA, NA, NA, NA, NA,36, NA,24, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
6/6/2016,2016,6,6, NA, NA, NA,10, NA,6646, NA,812, NA, NA,18,773,12, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,145,4,151,4, NA,6, NA, NA, NA, NA, NA, NA, NA, NA,4
6/7/2016,2016,6,7, NA, NA, NA,12, NA,6451, NA,976, NA, NA,36,710,4, NA, NA,16, NA, NA,12, NA, NA, NA, NA, NA, NA,141, NA,127, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA,6
6/8/2016,2016,6,8, NA, NA,16,149, NA,3402, NA,1057, NA, NA,52,3871,24, NA, NA,56, NA, NA,22, NA, NA, NA, NA, NA, NA,247,6,777,16, NA,18,4, NA, NA,2, NA, NA, NA, NA,20
6/9/2016,2016,6,9, NA, NA,16,133, NA,2911, NA,988, NA, NA,64,3819,30, NA, NA,44, NA, NA,16, NA, NA, NA, NA, NA, NA,293,10,423,14, NA,18, NA, NA, NA,2,4, NA, NA, NA,6
6/10/2016,2016,6,10, NA, NA, NA,81, NA,3037, NA,1154, NA, NA,90,4932,34, NA, NA,54, NA, NA,28, NA, NA, NA, NA, NA, NA,279, NA,64,8, NA,6, NA, NA, NA,6, NA, NA, NA, NA,14
6/13/2016,2016,6,13, NA, NA,48,2, NA,6151, NA,388, NA, NA,8,1142,8, NA, NA,30, NA, NA, NA, NA, NA, NA, NA, NA, NA,295,4,273, NA, NA, NA,6, NA, NA,6, NA, NA, NA, NA,8
6/14/2016,2016,6,14, NA, NA, NA,64, NA,3043, NA,421, NA, NA,72,2498,64, NA, NA,24, NA, NA, NA, NA, NA, NA, NA, NA, NA,299, NA,166, NA, NA,4,6, NA, NA, NA, NA, NA, NA, NA, NA
6/15/2016,2016,6,15, NA, NA, NA,36, NA,2091, NA,611, NA, NA,117,2644,52, NA, NA,20, NA, NA,20, NA, NA, NA, NA, NA, NA,324,16,99, NA, NA, NA, NA, NA, NA, NA, NA, NA,2, NA, NA
6/16/2016,2016,6,16, NA, NA,24,34, NA,1324, NA,874, NA, NA,50,1676,22, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,265, NA, NA,8, NA,6, NA, NA, NA,2, NA, NA,8, NA,2
6/17/2016,2016,6,17, NA, NA,80,32, NA,1108, NA,662, NA, NA,38,1462,30, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,200, NA, NA,12, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
6/20/2016,2016,6,20, NA, NA, NA,6, NA,2103, NA,186, NA, NA,18,1585,40, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,157,2,83,4, NA,4,6, NA, NA, NA, NA, NA, NA, NA, NA
6/21/2016,2016,6,21, NA, NA, NA,12, NA,1660, NA,437, NA, NA,26,826,168, NA, NA,38, NA, NA, NA, NA, NA, NA, NA, NA, NA,137,2,153,6, NA,4, NA, NA, NA,8, NA, NA, NA, NA,2
6/22/2016,2016,6,22, NA, NA, NA,24, NA,2232, NA,608, NA, NA,42,1560,66, NA, NA,54, NA, NA, NA, NA, NA, NA, NA, NA, NA,88, NA,208,4, NA,6, NA, NA, NA,10, NA, NA, NA, NA, NA
6/23/2016,2016,6,23, NA, NA,6,22, NA,1862, NA,582, NA, NA,30,1108,110, NA, NA,10, NA, NA,8, NA, NA, NA, NA, NA, NA,58, NA,96,4, NA,2, NA, NA, NA,2, NA, NA, NA, NA, NA
6/24/2016,2016,6,24, NA, NA, NA,50, NA,1284, NA,616, NA, NA,40,792,66, NA, NA,18, NA, NA, NA, NA, NA, NA, NA, NA, NA,38,2,102,10, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA
6/27/2016,2016,6,27, NA, NA,48, NA, NA,1125, NA,405, NA, NA, NA,648,24, NA, NA,16, NA, NA,4, NA, NA, NA, NA, NA, NA,56,8,24, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA,6
6/28/2016,2016,6,28, NA, NA,16,4, NA,1198, NA,423, NA, NA,54,852,60, NA, NA,22, NA, NA, NA, NA, NA, NA, NA, NA, NA,133,8,30,6, NA,4,2, NA, NA, NA, NA, NA, NA, NA, NA
6/29/2016,2016,6,29, NA, NA, NA,6, NA,7290, NA,704, NA, NA,44,558,72, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,226,14,30,2, NA,4, NA, NA, NA,12,2, NA, NA, NA, NA
6/30/2016,2016,6,30, NA, NA, NA,66, NA,5346, NA,1822, NA, NA,48,3320,147, NA, NA,36, NA, NA,6, NA, NA, NA, NA, NA, NA,206,12,275, NA, NA,6, NA, NA, NA, NA,4, NA,2, NA,2
5/2/2016,2016,5,2, NA, NA,10,10, NA,2152, NA,282, NA, NA,12,1010,8, NA, NA,8, NA, NA,2, NA, NA, NA, NA, NA, NA,32, NA,14, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,2
5/3/2016,2016,5,3, NA, NA,56,42, NA,6108, NA,894, NA, NA,24,2116,10, NA, NA,16, NA, NA,2, NA, NA, NA, NA, NA, NA,100, NA,156, NA, NA,4, NA, NA, NA,10, NA, NA, NA, NA,10
5/4/2016,2016,5,4, NA, NA,36,16, NA,5110, NA,1808, NA, NA,50,2793,4, NA, NA,22, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA,153, NA, NA, NA, NA, NA, NA,6,32, NA, NA, NA,42
5/5/2016,2016,5,5, NA, NA,24,141, NA,2932, NA,754, NA, NA,77,1278,8, NA, NA,18, NA, NA,48, NA, NA, NA, NA, NA, NA,294, NA,45, NA, NA, NA, NA, NA, NA,24, NA, NA, NA, NA,40
5/6/2016,2016,5,6, NA, NA,28,177, NA,2197, NA,471, NA, NA,164,3921,6, NA, NA,39, NA, NA,39, NA, NA, NA, NA, NA, NA,174, NA, NA, NA, NA,6, NA, NA, NA,30, NA, NA,6, NA,30
5/9/2016,2016,5,9, NA, NA,58,30, NA,2385, NA,444, NA, NA,84,2082,4, NA, NA,30, NA, NA,28, NA, NA, NA, NA, NA, NA,130, NA,134, NA, NA,6, NA, NA, NA,10, NA, NA,2, NA,4
5/10/2016,2016,5,10, NA, NA,108,36, NA,1540, NA,630, NA, NA,20,1176, NA, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA, NA,76, NA,156, NA, NA, NA, NA, NA, NA,10, NA, NA, NA, NA,4
5/11/2016,2016,5,11, NA, NA,18,60, NA,588, NA,169, NA, NA,104,1809,12, NA, NA,18, NA, NA,16, NA, NA, NA, NA, NA, NA,26, NA,219,30, NA, NA, NA, NA, NA,28, NA,2, NA, NA, NA
5/12/2016,2016,5,12, NA, NA, NA,46, NA,984, NA,190, NA, NA,28,1008,18, NA, NA,16, NA, NA,36, NA, NA, NA, NA, NA, NA,72, NA,200,22, NA,2, NA, NA, NA,8, NA, NA, NA, NA, NA
5/13/2016,2016,5,13, NA, NA,36,46, NA,3066, NA,600, NA, NA,72,2128,6, NA, NA,36, NA, NA,16, NA, NA, NA, NA, NA, NA,166, NA,402,10, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
5/16/2016,2016,5,16, NA, NA, NA,32, NA,4337, NA,615, NA, NA,80,1990,12, NA, NA,26, NA, NA,4, NA, NA, NA, NA, NA, NA,125, NA,56,2, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA
5/17/2016,2016,5,17, NA, NA, NA,12, NA,3442, NA,712, NA, NA,90,2012,4, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,16, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
5/18/2016,2016,5,18, NA, NA,6,24, NA,4944, NA,1186, NA, NA,124,3128,6, NA, NA,24, NA, NA,21, NA, NA, NA, NA, NA, NA,36, NA,204,16, NA, NA, NA, NA, NA,2, NA,30, NA, NA, NA
5/19/2016,2016,5,19, NA, NA,10,42, NA,4276, NA,646, NA, NA,82,3900,2, NA, NA,18, NA, NA,36, NA, NA, NA, NA, NA, NA,360, NA,310,70, NA, NA, NA, NA, NA,38, NA, NA, NA, NA,2
5/20/2016,2016,5,20, NA, NA, NA,50, NA,5452, NA,1042, NA, NA,100,3168,10, NA, NA,26, NA, NA,42, NA, NA, NA, NA, NA, NA,106, NA,280,16, NA, NA, NA, NA, NA,20, NA, NA, NA, NA,6
5/23/2016,2016,5,23, NA, NA,18,30, NA,2878, NA,819, NA, NA,112,2799,6, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,90, NA,120,4, NA, NA, NA, NA, NA,6, NA, NA, NA, NA, NA
5/24/2016,2016,5,24, NA, NA, NA,18, NA,2030, NA,720, NA, NA,96,2472,6, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,76, NA,78,46, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA
5/25/2016,2016,5,25, NA, NA, NA,28, NA,1085, NA,286, NA, NA,114,1119,4, NA, NA,10, NA, NA,10, NA, NA, NA, NA, NA, NA,70, NA,72,36, NA, NA, NA, NA, NA,10, NA, NA, NA, NA,8
5/26/2016,2016,5,26, NA, NA, NA,36, NA,968, NA,580, NA, NA,84,2070,16, NA, NA,16, NA, NA,6, NA, NA, NA, NA, NA, NA,84, NA,42,76, NA, NA, NA, NA, NA,6, NA, NA, NA, NA,8
5/27/2016,2016,5,27, NA, NA,24, NA, NA,6141, NA,1225, NA, NA,16,648,4, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,119, NA,58, NA, NA, NA, NA, NA, NA,6, NA, NA, NA, NA,18
5/31/2016,2016,5,31, NA, NA,18,24, NA,7152, NA,1010, NA, NA,68,1268,10, NA, NA,4, NA, NA,6, NA, NA, NA, NA, NA, NA,210, NA,88,14, NA, NA, NA, NA, NA, NA,2, NA, NA, NA, NA
4/1/2016,2016,4,1, NA, NA,4,133, NA,3159, NA,704, NA, NA,101,6500,20, NA, NA,51, NA, NA,54, NA, NA, NA, NA, NA, NA,198,4, NA,16, NA,6, NA, NA, NA,26,2,4,2, NA,2
4/4/2016,2016,4,4, NA, NA,60,70, NA,2839, NA,194, NA, NA,56,2830,14, NA, NA,20, NA, NA,56, NA, NA, NA, NA, NA, NA,74,4,194,2, NA,4,8, NA, NA,10,4, NA, NA, NA,8
4/5/2016,2016,4,5, NA, NA,8,96, NA,1215, NA,145, NA, NA,26,2162,20, NA, NA,26, NA, NA,84, NA, NA, NA, NA, NA, NA,190,10,60,4, NA,10, NA, NA, NA,32,2, NA,8, NA,16
4/6/2016,2016,4,6, NA, NA,64,40, NA,789, NA,157, NA, NA,22,2709,12, NA, NA,14, NA, NA,44, NA, NA, NA, NA, NA, NA,166,8,72,2, NA,8,6, NA, NA,18,2, NA, NA, NA,14
4/7/2016,2016,4,7, NA, NA,8,119, NA,1057, NA,230, NA, NA,6,3414,12, NA, NA,14, NA, NA,52, NA, NA, NA, NA, NA, NA,155,10,145, NA, NA,4,16, NA, NA,30,4, NA, NA, NA,18
4/8/2016,2016,4,8, NA, NA,24,107, NA,437, NA,332, NA, NA,6,2025,18, NA, NA,28, NA, NA,54, NA, NA, NA, NA, NA, NA,230, NA,48,4, NA,6, NA, NA, NA,36,10, NA,2, NA,14
4/11/2016,2016,4,11, NA, NA,56,48, NA,2575, NA,226, NA, NA,10,3426,4, NA, NA,12, NA, NA,8, NA, NA, NA, NA, NA, NA,129,8,97,6, NA,2,10, NA, NA,36, NA, NA, NA, NA,4
4/12/2016,2016,4,12, NA, NA,16,48, NA,1907, NA,238, NA, NA,28,3128,12, NA, NA,18, NA, NA,18, NA, NA, NA, NA, NA, NA,204,8,50,6, NA, NA,4, NA, NA,42,2, NA, NA, NA, NA
4/13/2016,2016,4,13, NA, NA, NA,26, NA,3126, NA,364, NA, NA,28,4665,6, NA, NA,18, NA, NA,8, NA, NA, NA, NA, NA, NA,129,4,40,6, NA, NA,6, NA, NA,56, NA,2, NA, NA,10
4/14/2016,2016,4,14, NA, NA, NA, NA, NA,8464, NA,388, NA, NA,4,866, NA, NA, NA,10, NA, NA,2, NA, NA, NA, NA, NA, NA,101,6,60, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA
4/15/2016,2016,4,15, NA, NA,40,113, NA,5431, NA,528, NA, NA,54,6348,4, NA, NA,34, NA, NA,30, NA, NA, NA, NA, NA, NA,71, NA, NA, NA, NA, NA, NA, NA, NA,28,2, NA, NA, NA, NA
4/19/2016,2016,4,19, NA, NA, NA, NA, NA,4860, NA,182, NA, NA, NA,24, NA, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA
4/20/2016,2016,4,20, NA, NA, NA,34, NA,8573, NA,686, NA, NA,22,1221, NA, NA, NA,4, NA, NA,4, NA, NA, NA, NA, NA, NA,30, NA,30, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
4/21/2016,2016,4,21, NA, NA, NA,8, NA,8176, NA,680, NA, NA,20,4126,6, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,70, NA,267, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
4/22/2016,2016,4,22, NA, NA, NA,4, NA,6241, NA,585, NA, NA,48,3043, NA, NA, NA,16, NA, NA,12, NA, NA, NA, NA, NA, NA,137,10,96, NA, NA,4, NA, NA, NA, NA,2, NA, NA, NA, NA
4/25/2016,2016,4,25, NA, NA,16,95, NA,5949, NA,1022, NA, NA,32,2506,8, NA, NA,20, NA, NA,42, NA, NA, NA, NA, NA, NA,123,2,56,10, NA,6, NA, NA, NA,16, NA, NA, NA, NA, NA
4/26/2016,2016,4,26, NA, NA,32,89, NA,3268, NA,801, NA, NA,64,3043,4, NA, NA,14, NA, NA,6, NA, NA, NA, NA, NA, NA,153,12,61,10, NA,4,4, NA, NA,16, NA,6,2, NA, NA
4/27/2016,2016,4,27, NA, NA,40,42, NA,1547, NA,874, NA, NA,14,3677,8, NA, NA,18, NA, NA,8, NA, NA, NA, NA, NA, NA,180, NA,129,16, NA, NA, NA, NA, NA,14, NA, NA, NA, NA, NA
4/28/2016,2016,4,28, NA, NA,8,6, NA,5856, NA,1174, NA, NA,12,664,4, NA, NA,2, NA, NA,8, NA, NA, NA, NA, NA, NA,54, NA,105,6, NA, NA,4, NA, NA,6,2, NA, NA, NA, NA
4/29/2016,2016,4,29, NA, NA,24,40, NA,5149, NA,984, NA, NA,22,1028,12, NA, NA,14, NA, NA,6, NA, NA, NA, NA, NA, NA,157,4,56,6, NA,2, NA, NA, NA,16, NA, NA, NA, NA,4
3/1/2016,2016,3,1, NA, NA,22,48, NA,986, NA,606, NA, NA,38,2100,10, NA, NA,30, NA, NA,36, NA, NA, NA, NA, NA, NA,116,16,219,28, NA,8, NA, NA, NA,2, NA,4, NA, NA, NA
3/2/2016,2016,3,2, NA, NA,46,56, NA,1010, NA,498, NA, NA,28,1948,28, NA, NA,4, NA, NA,4, NA, NA, NA, NA, NA, NA,106,20,222,2, NA, NA, NA, NA, NA,2,8, NA, NA, NA, NA
3/3/2016,2016,3,3, NA, NA, NA,28, NA,1002, NA,896, NA, NA,44,3117,14, NA, NA,10, NA, NA,36, NA, NA, NA, NA, NA, NA,360,22,230,18, NA,8, NA, NA, NA,2,2, NA,4, NA,4
3/6/2016,2016,3,6, NA, NA,18, NA, NA,640, NA,417, NA, NA,20,1000, NA, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,2
3/7/2016,2016,3,7, NA, NA,10,4, NA,930, NA,396, NA, NA,22,2010, NA, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,98, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
3/8/2016,2016,3,8, NA, NA,66,8, NA,820, NA,190, NA, NA,28,1200, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,10, NA,312,34, NA, NA, NA, NA, NA, NA, NA,10, NA, NA,6
3/9/2016,2016,3,9, NA, NA,90, NA, NA,1938, NA,444, NA, NA,52,1650, NA, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,72,24, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,8
3/10/2016,2016,3,10, NA, NA, NA,8, NA,1250, NA,402, NA, NA,22,1398, NA, NA, NA,12, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA,78,42, NA, NA, NA, NA, NA,12, NA, NA,2, NA, NA
3/13/2016,2016,3,13, NA, NA,54,18, NA,2960, NA,474, NA, NA,48,1842,20, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,16,10,120,30, NA,2, NA, NA, NA, NA, NA,24, NA, NA, NA
3/14/2016,2016,3,14, NA, NA,288,36, NA,2100, NA,276, NA, NA,14,2610, NA, NA, NA,24, NA, NA,24, NA, NA, NA, NA, NA, NA,156, NA, NA,30, NA,20, NA, NA, NA,10, NA,48, NA, NA, NA
3/15/2016,2016,3,15, NA, NA,66,40, NA,1812, NA,610, NA, NA,18,1416,14, NA, NA,22, NA, NA,32, NA, NA, NA, NA, NA, NA,82, NA,98,42, NA,8, NA, NA, NA,4, NA,2, NA, NA,10
3/16/2016,2016,3,16, NA, NA,108,18, NA,1302, NA,510, NA, NA,22,2110,12, NA, NA,10, NA, NA,6, NA, NA, NA, NA, NA, NA,102, NA,96,14, NA,4, NA, NA, NA,2, NA, NA,8, NA,8
3/17/2016,2016,3,17, NA, NA,288,48, NA,881, NA,190, NA, NA,42,672,12, NA, NA,26, NA, NA, NA, NA, NA, NA, NA, NA, NA,298, NA, NA, NA, NA, NA, NA, NA, NA,2, NA,36, NA, NA,4
3/20/2016,2016,3,20, NA, NA,84,20, NA,2021, NA,246, NA, NA,90,3258,12, NA, NA,26, NA, NA,24, NA, NA, NA, NA, NA, NA,142,4,90,28, NA,6, NA, NA, NA, NA, NA, NA, NA, NA,6
3/21/2016,2016,3,21, NA, NA, NA,46, NA,1050, NA,170, NA, NA,54,1620,16, NA, NA,24, NA, NA,34, NA, NA, NA, NA, NA, NA,184,6,234,20, NA, NA, NA, NA, NA,2, NA, NA, NA, NA,8
3/22/2016,2016,3,22, NA, NA,46,22, NA,1606, NA,228, NA, NA,144,2658,22, NA, NA,26, NA, NA, NA, NA, NA, NA, NA, NA, NA,216, NA,174,18, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA
3/23/2016,2016,3,23, NA, NA,36,16, NA,1928, NA,256, NA, NA,264,2312,18, NA, NA,4, NA, NA,24, NA, NA, NA, NA, NA, NA,78, NA,136,26, NA, NA, NA, NA, NA,12, NA, NA, NA, NA, NA
3/24/2016,2016,3,24, NA, NA,104,50, NA,2302, NA,516, NA, NA,132,2314,34, NA, NA,40, NA, NA,16, NA, NA, NA, NA, NA, NA,220, NA,169,22, NA,4,8, NA, NA,10, NA,14,4, NA,2
3/27/2016,2016,3,27, NA, NA,30,62, NA,1415, NA,302, NA, NA,14,1224,84, NA, NA,2, NA, NA,20, NA, NA, NA, NA, NA, NA,96,4,174,12, NA,2,2, NA, NA,8, NA,8, NA, NA, NA
3/28/2016,2016,3,28, NA, NA,72, NA, NA,1926, NA,621, NA, NA,78,3612,30, NA, NA,36, NA, NA,18, NA, NA, NA, NA, NA, NA,132,4,162,16, NA, NA, NA, NA, NA,12, NA, NA,4, NA, NA
3/29/2016,2016,3,29, NA, NA,90,26, NA,920, NA,360, NA, NA,63,2550, NA, NA, NA,18, NA, NA,20, NA, NA, NA, NA, NA, NA,168, NA,144,78, NA,4,12, NA, NA, NA,4,4, NA, NA, NA
3/30/2016,2016,3,30, NA, NA,33,12, NA,4900, NA,720, NA, NA,186,3348,4, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA, NA,118, NA,414,10, NA,2, NA, NA, NA, NA, NA, NA, NA, NA,4
3/31/2016,2016,3,31, NA, NA,198,66, NA,2210, NA,546, NA, NA,120,3732,12, NA, NA,24, NA, NA,4, NA, NA, NA, NA, NA, NA,90, NA,136,10, NA,2, NA, NA, NA,8,4, NA, NA, NA,12
2/1/2016,2016,2,1, NA, NA,16,12, NA,1069, NA,164, NA, NA,12,984,4, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA,30,6, NA,2, NA, NA, NA, NA, NA,4,2, NA,2, NA,4
2/2/2016,2016,2,2, NA, NA,48,76, NA,720, NA,180, NA, NA,34,4434,20, NA, NA,22, NA, NA,16, NA, NA, NA, NA, NA, NA,360,22,52,2, NA,2,4, NA, NA,10,2,4,2, NA,14
2/3/2016,2016,2,3, NA, NA,16,40, NA,571, NA,216, NA, NA,4,4258,20, NA, NA,32, NA, NA, NA, NA, NA, NA, NA, NA, NA,263, NA,56, NA, NA,4, NA, NA, NA,6,4, NA, NA, NA,8
2/4/2016,2016,2,4, NA, NA,81,22, NA,186, NA,226, NA, NA,6,915,10, NA, NA,22, NA, NA,16, NA, NA, NA, NA, NA, NA,76,8,72,2, NA,2, NA, NA, NA,18,2, NA, NA, NA,10
2/5/2016,2016,2,5, NA, NA,40,14, NA,267, NA,174, NA, NA,2,1018,8, NA, NA,8, NA, NA,6, NA, NA, NA, NA, NA, NA,46,8, NA, NA, NA, NA, NA, NA, NA,2,6, NA,2, NA, NA
2/8/2016,2016,2,8, NA, NA,8,8, NA,283, NA,97, NA, NA,2,486, NA, NA, NA,8, NA, NA,6, NA, NA, NA, NA, NA, NA,44, NA,137,2, NA,2, NA, NA, NA,2, NA, NA, NA, NA,22
2/9/2016,2016,2,9, NA, NA,178,56, NA,502, NA,127, NA, NA, NA,783,14, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA,149,6,40, NA, NA,16, NA, NA, NA,14,2,2, NA, NA,22
2/10/2016,2016,2,10, NA, NA,40,10, NA,145, NA,97, NA, NA, NA,607,2, NA, NA,4, NA, NA,10, NA, NA, NA, NA, NA, NA,46, NA,48, NA, NA,6, NA, NA, NA,4, NA, NA, NA, NA, NA
2/11/2016,2016,2,11, NA, NA,10,6, NA,216, NA,88, NA, NA,20,408,2, NA, NA,8, NA, NA,10, NA, NA, NA, NA, NA, NA,20, NA,100,30, NA,4, NA, NA, NA, NA,2, NA, NA, NA,6
2/12/2016,2016,2,12, NA, NA,32,12, NA,986, NA,200, NA, NA,8,1010,10, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA,48, NA,22,16, NA,4, NA, NA, NA, NA,4, NA, NA, NA,4
2/15/2016,2016,2,15, NA, NA,106,34, NA,947, NA,89, NA, NA,8,1263,10, NA, NA,8, NA, NA,12, NA, NA, NA, NA, NA, NA,83, NA,32,2, NA, NA,4, NA, NA,6, NA, NA, NA, NA, NA
2/16/2016,2016,2,16, NA, NA,89,32, NA,656, NA,226, NA, NA,10,3514,4, NA, NA,20, NA, NA,24, NA, NA, NA, NA, NA, NA,83,4,226,8, NA, NA,22, NA, NA,12,2, NA, NA, NA, NA
2/17/2016,2016,2,17, NA, NA,8,46, NA,571, NA,417, NA, NA,2,3003,6, NA, NA,16, NA, NA,34, NA, NA, NA, NA, NA, NA,81,8,139, NA, NA,2,2, NA, NA,12,2, NA, NA, NA,20
2/18/2016,2016,2,18, NA, NA,24,12, NA,411, NA,151, NA, NA, NA,2312,26, NA, NA,14, NA, NA,8, NA, NA, NA, NA, NA, NA,105, NA, NA, NA, NA,2, NA, NA, NA,10, NA,2, NA, NA, NA
2/19/2016,2016,2,19, NA, NA,38,22, NA,376, NA,97, NA, NA,2,931,14, NA, NA,4, NA, NA,18, NA, NA, NA, NA, NA, NA,115,12,60, NA, NA, NA, NA, NA, NA,8,4, NA,2, NA, NA
2/22/2016,2016,2,22, NA, NA, NA, NA, NA,930, NA,266, NA, NA,8,1134, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2/23/2016,2016,2,23, NA, NA,6,20, NA,1246, NA,363, NA, NA,22,1092,10, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,216,4,100, NA, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA
2/24/2016,2016,2,24, NA, NA,188,4, NA,696, NA,164, NA, NA,24,1360, NA, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA, NA,28, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
